recording,scene,motion,frame_number,camera_frame_index,detection_index,confidence,fused_zc_m,depth_map_file,depth_time_delta_sec,depth_roi_valid,depth_roi_valid_pixel_count,zed_depth_median_m,zed_depth_iqr_m,signed_z_diff_m,abs_z_diff_m,relative_abs_z_diff,skip_reason
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,257,356,2,0.4517160952091217,2.456307888031006,1730978639_523381260.npy,0.0,True,3949,1.8301595449447632,0.046849846839904785,0.6261483430862427,0.6261483430862427,0.3421277367952862,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,258,358,0,0.9418662190437317,3.5112199783325195,1730978639_656728260.npy,0.0,True,6987,3.2939493656158447,0.2761605978012085,0.2172706127166748,0.2172706127166748,0.06596051991104404,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,258,358,1,0.9308835864067078,1.9871325492858887,1730978639_656728260.npy,0.0,True,9932,1.9715054035186768,0.15469035506248474,0.015627145767211914,0.015627145767211914,0.007926504152269179,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,259,359,0,0.9425070881843567,3.5202863216400146,1730978639_724174260.npy,0.0,True,7056,3.3079710006713867,0.3137485980987549,0.21231532096862793,0.21231532096862793,0.06418294505167559,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,259,359,1,0.9302054047584534,2.098756790161133,1730978639_724174260.npy,0.0,True,7707,1.9819087982177734,0.11067789793014526,0.11684799194335938,0.11684799194335938,0.058957300178713895,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,260,361,0,0.9381325840950012,3.358070135116577,1730978639_857250260.npy,0.0,True,6733,3.3153164386749268,0.25129175186157227,0.04275369644165039,0.04275369644165039,0.012895811676648968,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,260,361,1,0.9236219525337219,2.9094977378845215,1730978639_857250260.npy,0.0,True,5117,2.7658040523529053,2.998373031616211,0.1436936855316162,0.1436936855316162,0.05195367524657943,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,261,361,0,0.9381325840950012,3.363416910171509,1730978639_857250260.npy,0.0,True,6733,3.3153164386749268,0.25129175186157227,0.04810047149658203,0.04810047149658203,0.01450856121468964,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,261,361,1,0.9236219525337219,3.393761396408081,1730978639_857250260.npy,0.0,True,5117,2.7658040523529053,2.998373031616211,0.6279573440551758,0.6279573440551758,0.22704332344909406,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,262,364,0,0.9310300946235657,3.308228015899658,1730978640_592175260.npy,0.0,True,7000,3.262205123901367,0.3141130208969116,0.046022891998291016,0.046022891998291016,0.014107908684555949,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,262,364,1,0.8854154944419861,4.367073059082031,1730978640_592175260.npy,0.0,True,1888,4.615750789642334,0.6768143177032471,-0.24867773056030273,0.24867773056030273,0.05387590056168789,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,263,365,0,0.9308146834373474,3.289245367050171,1730978640_658327260.npy,0.0,True,6905,3.255831241607666,0.423175573348999,0.03341412544250488,0.03341412544250488,0.010262855462375145,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,263,365,1,0.8751220703125,4.850812911987305,1730978640_658327260.npy,0.0,True,1717,4.751657962799072,0.6826901435852051,0.09915494918823242,0.09915494918823242,0.02086744247261075,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,264,366,0,0.9326026439666748,3.2617523670196533,1730978640_792440260.npy,0.0,True,6732,3.2402262687683105,0.7805736660957336,0.021526098251342773,0.021526098251342773,0.006643393536688217,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,264,366,1,0.5252082943916321,5.514431953430176,1730978640_792440260.npy,0.0,True,1724,4.538675308227539,0.4512859582901001,0.9757566452026367,0.9757566452026367,0.21498710062687718,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,264,366,2,0.38396281003952026,2.9704999923706055,1730978640_792440260.npy,0.0,True,794,3.740506172180176,1.2262105345726013,-0.7700061798095703,0.7700061798095703,0.20585614469411975,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,265,366,0,0.9326026439666748,3.257516860961914,1730978640_792440260.npy,0.0,True,6732,3.2402262687683105,0.7805736660957336,0.017290592193603516,0.017290592193603516,0.005336229867729606,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,265,366,1,0.5252082943916321,4.663221836090088,1730978640_792440260.npy,0.0,True,1724,4.538675308227539,0.4512859582901001,0.12454652786254883,0.12454652786254883,0.027441162763235254,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,266,367,0,0.9408406615257263,3.2557578086853027,1730978640_992362260.npy,0.0,True,7149,3.1914689540863037,0.29899024963378906,0.06428885459899902,0.06428885459899902,0.02014396991601145,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,267,368,0,0.9409238696098328,3.2564382553100586,1730978641_059522260.npy,0.0,True,7343,3.197432279586792,0.2980930805206299,0.0590059757232666,0.0590059757232666,0.018454175276823068,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,268,369,0,0.9413495659828186,3.2558131217956543,1730978641_126997260.npy,0.0,True,7380,3.2153868675231934,0.26888102293014526,0.04042625427246094,0.04042625427246094,0.012572749699510095,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,269,371,0,0.9438149333000183,3.2511024475097656,1730978641_259375260.npy,0.0,True,7594,3.2240242958068848,0.4923238754272461,0.02707815170288086,0.02707815170288086,0.008398867135740347,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,270,372,0,0.9436424970626831,3.2271196842193604,1730978641_326570260.npy,0.0,True,7555,3.1896302700042725,0.43158483505249023,0.03748941421508789,0.03748941421508789,0.01175352973278551,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,271,374,0,0.9416685104370117,3.2131855487823486,1730978641_460015260.npy,0.0,True,7534,3.1791794300079346,0.4115503430366516,0.03400611877441406,0.03400611877441406,0.010696508178630607,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,272,375,0,0.940399169921875,3.2463083267211914,1730978641_593340260.npy,0.0,True,8052,3.132689952850342,0.3617557883262634,0.11361837387084961,0.11361837387084961,0.036268630340347476,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,273,376,0,0.9407040476799011,3.260082244873047,1730978641_726856260.npy,0.0,True,8151,3.075347423553467,0.4273265600204468,0.18473482131958008,0.18473482131958008,0.060069577799481536,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,274,378,0,0.9370471239089966,2.9202001094818115,1730978641_927431260.npy,0.0,True,9521,2.959494113922119,0.45511317253112793,-0.03929400444030762,0.03929400444030762,0.013277270684695697,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,275,379,0,0.9394264221191406,2.8657093048095703,1730978641_998182260.npy,0.0,True,10130,2.8873186111450195,0.2954981327056885,-0.02160930633544922,0.02160930633544922,0.007484212601975245,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,276,380,0,0.9370099902153015,2.795135259628296,1730978642_128276260.npy,0.0,True,9626,2.7674899101257324,0.12615299224853516,0.027645349502563477,0.027645349502563477,0.00998932259930353,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,277,381,0,0.9254319071769714,2.7742056846618652,1730978642_328171260.npy,0.0,True,9283,2.7545764446258545,0.1660975217819214,0.019629240036010742,0.019629240036010742,0.007126046573986775,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,278,381,0,0.9254319071769714,2.728490114212036,1730978642_328171260.npy,0.0,True,9283,2.7545764446258545,0.1660975217819214,-0.02608633041381836,0.02608633041381836,0.009470178424241039,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,279,383,0,0.9257729053497314,2.7425482273101807,1730978642_464531260.npy,0.0,True,10206,2.773108959197998,0.2663620114326477,-0.030560731887817383,0.030560731887817383,0.011020386265909924,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,280,384,0,0.9231183528900146,2.7323784828186035,1730978642_528196260.npy,0.0,True,10980,2.756160259246826,0.27654069662094116,-0.023781776428222656,0.023781776428222656,0.00862858984648501,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,281,386,0,0.9295628070831299,2.705049991607666,1730978642_661716260.npy,0.0,True,11765,2.7319424152374268,0.20163536071777344,-0.026892423629760742,0.026892423629760742,0.00984370076022396,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,282,387,0,0.9273479580879211,3.2850186824798584,,0.06632089614868164,False,0,,,,,,no_matching_depth_map
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,283,389,0,0.9100801944732666,2.919010877609253,1730978642_861962260.npy,0.0,True,7424,2.6124444007873535,0.2545143961906433,0.3065664768218994,0.3065664768218994,0.11734851724672289,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,284,390,0,0.9192914366722107,2.8311009407043457,1730978642_929413260.npy,0.0,True,7761,2.6554112434387207,0.2047436237335205,0.175689697265625,0.175689697265625,0.0661628957472174,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,285,392,0,0.9345242381095886,2.810898542404175,1730978643_062903260.npy,0.0,True,11448,2.682431221008301,0.21264886856079102,0.12846732139587402,0.12846732139587402,0.047892121292707125,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,286,393,0,0.9298973679542542,2.8786587715148926,1730978643_129444260.npy,0.0,True,11798,2.6651611328125,0.25033456087112427,0.21349763870239258,0.21349763870239258,0.08010684084871525,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,287,395,0,0.9302580952644348,2.859395742416382,1730978643_263105260.npy,0.0,True,10081,2.6139001846313477,0.24060630798339844,0.24549555778503418,0.24549555778503418,0.09391925492352254,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,288,396,0,0.919644296169281,2.9611401557922363,1730978643_329486260.npy,0.0,True,9336,2.5818328857421875,0.21290886402130127,0.37930727005004883,0.37930727005004883,0.14691395099377672,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,289,397,0,0.9446216821670532,2.796999931335449,1730978643_396751260.npy,0.0,True,9405,2.5846402645111084,0.15894126892089844,0.21235966682434082,0.21235966682434082,0.08216217542541039,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,290,398,0,0.9388522505760193,2.8285956382751465,,0.06625699996948242,False,0,,,,,,no_matching_depth_map
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,291,400,0,0.9347670674324036,2.814561605453491,1730978643_664142260.npy,0.0,True,9689,2.6994407176971436,0.1808016300201416,0.11512088775634766,0.11512088775634766,0.04264619963744035,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,292,401,0,0.942702054977417,2.8539631366729736,1730978643_730082260.npy,0.0,True,9812,2.717378854751587,0.1912611722946167,0.13658428192138672,0.13658428192138672,0.05026324602568999,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,293,403,0,0.9369536638259888,2.869666814804077,1730978643_863914260.npy,0.0,True,9376,2.774411201477051,0.1573810577392578,0.09525561332702637,0.09525561332702637,0.03433363204283267,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,294,404,0,0.931355357170105,2.90419864654541,1730978643_930471260.npy,0.0,True,9157,2.803657054901123,0.1178286075592041,0.10054159164428711,0.10054159164428711,0.03586087373579752,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,295,405,0,0.927850604057312,2.928603172302246,,0.06778812408447266,False,0,,,,,,no_matching_depth_map
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,296,406,0,0.9277186989784241,2.9391584396362305,,0.06676197052001953,False,0,,,,,,no_matching_depth_map
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,297,407,0,0.9345280528068542,2.986907482147217,1730978644_397877260.npy,0.0,True,7898,2.8938052654266357,0.15171164274215698,0.09310221672058105,0.09310221672058105,0.032172937769140084,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,298,408,0,0.9324198961257935,3.022808313369751,,0.06676006317138672,False,0,,,,,,no_matching_depth_map
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,299,409,0,0.931807279586792,3.077793598175049,1730978644_531560260.npy,0.0,True,7376,2.9301772117614746,0.16188418865203857,0.14761638641357422,0.14761638641357422,0.05037797230183041,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,300,411,0,0.9283850789070129,3.1357414722442627,1730978644_665085260.npy,0.0,True,6834,2.9925942420959473,0.14754855632781982,0.14314723014831543,0.14314723014831543,0.04783382529268594,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,301,412,0,0.9185100197792053,3.278256893157959,1730978644_800934260.npy,0.0,True,5939,3.110236406326294,0.13732671737670898,0.16802048683166504,0.16802048683166504,0.054021773550688115,
out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,outdoor_straw,stationary,302,412,0,0.9185100197792053,3.3655569553375244,1730978644_800934260.npy,0.0,True,5939,3.110236406326294,0.13732671737670898,0.25532054901123047,0.25532054901123047,0.08209039946027977,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,0,0,0,0.9323511719703674,2.3919267654418945,1730893380_933407740.npy,0.0,True,12271,2.316938877105713,0.13788342475891113,0.07498788833618164,0.07498788833618164,0.03236506973798784,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,0,0,1,0.9041995406150818,2.2856762409210205,1730893380_933407740.npy,0.0,True,12271,2.304086446762085,0.09774839878082275,-0.018410205841064453,0.018410205841064453,0.007990240933423385,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,0,0,2,0.870069682598114,5.105611801147461,1730893380_933407740.npy,0.0,True,3715,4.833648681640625,0.24762701988220215,0.27196311950683594,0.27196311950683594,0.05626456067024856,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,0,0,3,0.8121587038040161,5.24189567565918,1730893380_933407740.npy,0.0,True,6793,4.880701065063477,0.3291783332824707,0.3611946105957031,0.3611946105957031,0.07400465748274743,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,0,0,4,0.7242738008499146,4.98633337020874,1730893380_933407740.npy,0.0,True,3188,4.847650051116943,0.18729639053344727,0.13868331909179688,0.13868331909179688,0.028608360263101696,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,1,0,0,0.9323511719703674,2.4951112270355225,1730893380_933407740.npy,0.0,True,12271,2.316938877105713,0.13788342475891113,0.17817234992980957,0.17817234992980957,0.07689989222002262,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,1,0,1,0.9041995406150818,2.265084981918335,1730893380_933407740.npy,0.0,True,12271,2.304086446762085,0.09774839878082275,-0.03900146484375,0.03900146484375,0.016927084007007837,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,1,0,2,0.870069682598114,5.14446496963501,1730893380_933407740.npy,0.0,True,3715,4.833648681640625,0.24762701988220215,0.31081628799438477,0.31081628799438477,0.06430262281471567,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,1,0,3,0.8121587038040161,5.181329727172852,1730893380_933407740.npy,0.0,True,6793,4.880701065063477,0.3291783332824707,0.300628662109375,0.300628662109375,0.06159538519195605,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,1,0,4,0.7242738008499146,4.989437103271484,1730893380_933407740.npy,0.0,True,3188,4.847650051116943,0.18729639053344727,0.14178705215454102,0.14178705215454102,0.029248615444481593,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,2,1,0,0.9382396936416626,3.0900185108184814,1730893381_067562740.npy,0.0,True,14180,2.456897735595703,0.15578854084014893,0.6331207752227783,0.6331207752227783,0.2576911387275429,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,2,1,1,0.8976877331733704,5.141758918762207,1730893381_067562740.npy,0.0,True,2925,4.871992588043213,0.21686792373657227,0.26976633071899414,0.26976633071899414,0.05537084177448289,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,2,1,2,0.8923048377037048,2.184312105178833,1730893381_067562740.npy,0.0,True,12449,2.2678420543670654,0.14915752410888672,-0.08352994918823242,0.08352994918823242,0.036832348631767875,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,2,1,3,0.6618344187736511,5.169504642486572,1730893381_067562740.npy,0.0,True,5169,4.866918087005615,0.40239429473876953,0.30258655548095703,0.30258655548095703,0.062172107701760036,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,2,1,4,0.4696527123451233,4.988714218139648,1730893381_067562740.npy,0.0,True,3673,4.84537410736084,0.2250218391418457,0.1433401107788086,0.1433401107788086,0.029582877937341056,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,3,3,0,0.9201099872589111,5.129796028137207,1730893381_201035740.npy,0.0,True,2164,4.861875534057617,0.2890578508377075,0.26792049407958984,0.26792049407958984,0.05510640743531934,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,3,3,1,0.9194883704185486,3.2131729125976562,1730893381_201035740.npy,0.0,True,13441,2.618332862854004,0.2313225269317627,0.5948400497436523,0.5948400497436523,0.22718274600704202,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,3,3,2,0.9036566615104675,5.199951648712158,1730893381_201035740.npy,0.0,True,4184,4.849775314331055,0.2517263889312744,0.3501763343811035,0.3501763343811035,0.07220465107864579,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,3,3,3,0.874629020690918,2.203352928161621,1730893381_201035740.npy,0.0,True,12891,2.2066729068756104,0.13212335109710693,-0.003319978713989258,0.003319978713989258,0.0015045178212161755,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,4,4,0,0.9179984927177429,3.2836227416992188,1730893381_270048740.npy,0.0,True,12809,2.718689441680908,0.337383508682251,0.5649333000183105,0.5649333000183105,0.20779618714707784,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,4,4,1,0.911249041557312,5.133195877075195,1730893381_270048740.npy,0.0,True,1744,4.866216659545898,0.20374655723571777,0.2669792175292969,0.2669792175292969,0.05486381643233506,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,4,4,2,0.8999581336975098,5.2156476974487305,1730893381_270048740.npy,0.0,True,4104,4.852872848510742,0.2532862424850464,0.3627748489379883,0.3627748489379883,0.07475465775892258,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,4,4,3,0.8864166736602783,2.1782047748565674,1730893381_270048740.npy,0.0,True,13700,2.1844615936279297,0.13745909929275513,-0.006256818771362305,0.006256818771362305,0.002864238396140007,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,5,6,0,0.934222936630249,3.0743191242218018,1730893381_400694740.npy,0.0,True,10354,2.815035343170166,0.15058326721191406,0.25928378105163574,0.25928378105163574,0.09210675868802487,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,5,6,1,0.9069609642028809,5.091311454772949,1730893381_400694740.npy,0.0,True,882,4.869785308837891,0.264767050743103,0.2215261459350586,0.2215261459350586,0.04548992037349648,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,5,6,2,0.8713308572769165,5.164926052093506,1730893381_400694740.npy,0.0,True,4081,4.887718200683594,0.35430431365966797,0.2772078514099121,0.2772078514099121,0.056715186929381885,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,5,6,3,0.8602923154830933,2.1057791709899902,1730893381_400694740.npy,0.0,True,17762,2.1207332611083984,0.13164907693862915,-0.014954090118408203,0.014954090118408203,0.007051377178189994,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,6,7,0,0.9315979480743408,3.049081802368164,1730893381_467236740.npy,0.0,True,8608,2.863938331604004,0.138344407081604,0.18514347076416016,0.18514347076416016,0.06464645859202806,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,6,7,1,0.9175755977630615,5.0794219970703125,1730893381_467236740.npy,0.0,True,1262,4.995341777801514,0.6484311819076538,0.08408021926879883,0.08408021926879883,0.016831725036800815,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,6,7,2,0.8928288221359253,2.020341634750366,1730893381_467236740.npy,0.0,True,18427,2.0878565311431885,0.19006478786468506,-0.06751489639282227,0.06751489639282227,0.03233694240276895,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,6,7,3,0.882633626461029,5.266716957092285,1730893381_467236740.npy,0.0,True,4043,4.918908596038818,0.36971235275268555,0.3478083610534668,0.3478083610534668,0.07070844157046459,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,7,9,0,0.9268312454223633,3.0978143215179443,1730893381_604112740.npy,0.0,True,7452,2.9645843505859375,0.2058517336845398,0.13322997093200684,0.13322997093200684,0.04494052291198073,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,7,9,1,0.9145460724830627,5.089937210083008,1730893381_604112740.npy,0.0,True,537,4.870730876922607,0.22970819473266602,0.2192063331604004,0.2192063331604004,0.04500481317885867,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,7,9,2,0.9080817103385925,1.9674798250198364,1730893381_604112740.npy,0.0,True,19851,2.0054733753204346,0.1783847212791443,-0.037993550300598145,0.037993550300598145,0.018944928797435437,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,7,9,3,0.8873921036720276,5.317105293273926,1730893381_604112740.npy,0.0,True,4271,4.972991943359375,0.40117311477661133,0.3441133499145508,0.3441133499145508,0.06919644226933816,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,8,10,0,0.9217267036437988,3.161379098892212,1730893381_667197740.npy,0.0,True,7105,3.019956588745117,0.22156310081481934,0.14142251014709473,0.14142251014709473,0.04682931889622295,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,8,10,1,0.9147537350654602,1.8900110721588135,1730893381_667197740.npy,0.0,True,20734,1.9614686965942383,0.18124493956565857,-0.0714576244354248,0.0714576244354248,0.03643067287257706,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,8,10,2,0.9091012477874756,5.090266704559326,1730893381_667197740.npy,0.0,True,433,5.029905319213867,0.5632171630859375,0.060361385345458984,0.060361385345458984,0.01200050130464344,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,8,10,3,0.8958009481430054,5.243655681610107,1730893381_667197740.npy,0.0,True,4149,4.974261283874512,0.42131567001342773,0.2693943977355957,0.2693943977355957,0.05415766932246092,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,9,12,0,0.921360433101654,3.2397232055664062,1730893381_801826740.npy,0.0,True,6865,3.136958599090576,0.2690277099609375,0.10276460647583008,0.10276460647583008,0.03275931231786807,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,9,12,1,0.9184366464614868,1.8160532712936401,1730893381_801826740.npy,0.0,True,20993,1.8403027057647705,0.140167236328125,-0.02424943447113037,0.02424943447113037,0.013176872693371979,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,9,12,2,0.8994758725166321,5.290677547454834,1730893381_801826740.npy,0.0,True,4007,4.974945068359375,0.3498854637145996,0.315732479095459,0.315732479095459,0.06346451563928131,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,9,12,3,0.897035539150238,5.105743885040283,1730893381_801826740.npy,0.0,True,136,5.334128379821777,0.5092905759811401,-0.22838449478149414,0.22838449478149414,0.04281571018152452,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,10,13,0,0.9195961952209473,1.7571204900741577,1730893381_867611740.npy,0.0,True,20372,1.8083457946777344,0.10683715343475342,-0.05122530460357666,0.05122530460357666,0.02832716218012138,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,10,13,1,0.9050096869468689,3.5174643993377686,1730893381_867611740.npy,0.0,True,6117,3.223860740661621,0.23906779289245605,0.29360365867614746,0.29360365867614746,0.09107206616371781,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,10,13,2,0.8971529603004456,5.288722515106201,1730893381_867611740.npy,0.0,True,4009,4.961066722869873,0.3969106674194336,0.3276557922363281,0.3276557922363281,0.0660454314645432,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,10,13,3,0.8893786668777466,5.108302116394043,1730893381_867611740.npy,0.0,True,158,5.370800018310547,0.7435305118560791,-0.2624979019165039,0.2624979019165039,0.048875009499809295,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,11,15,0,0.9238479733467102,1.7070276737213135,1730893382_001110740.npy,0.0,True,19747,1.7619163990020752,0.08336418867111206,-0.05488872528076172,0.05488872528076172,0.0311528545348973,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,11,15,1,0.9062424898147583,3.42242431640625,1730893382_001110740.npy,0.0,True,5512,3.220465660095215,0.18770742416381836,0.20195865631103516,0.20195865631103516,0.06271101065088337,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,11,15,2,0.899531900882721,5.269071102142334,1730893382_001110740.npy,0.0,True,3979,4.957164764404297,0.3754727840423584,0.3119063377380371,0.3119063377380371,0.06292030879782931,
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,11,15,3,0.8744043707847595,5.105971336364746,1730893382_001110740.npy,0.0,False,5,,,,,,too_few_valid_depth_pixels
out_vine_1push_3carry_st_ly_11_06_2024_1_label,outdoor_vine,stationary,12,16,0,0.9234800338745117,1.6627132892608643,1730893382_068314740.npy,0.0,True,21779,1.7464079856872559,0.09548908472061157,-0.0836946964263916,0.0836946964263916,0.04792390845227131,
